Timestamp,x_parc,y_parc,x_out,y_out,a_pos,b_pos,c_pos
1780193463.682694,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.706811,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.729135,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.753856,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.776139,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.799516,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.824076,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.846782,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.871765,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.89445,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.91771,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.92997,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.954779,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.9771671,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.000074,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.024253,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.04654,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.0713751,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.094072,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.117383,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.1295931,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.154752,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.177124,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.2000089,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.224243,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.2469509,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.2714229,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.293678,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.3165,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.340807,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.3631208,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.3878,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.4101539,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.432959,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.457119,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.479501,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.503948,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.526216,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.5491571,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.573201,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.5955148,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.618355,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.63033,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.6548831,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.665542,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.689696,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.712044,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.73472,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.746759,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.771244,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.793473,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.81625,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.840287,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.862551,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.8871732,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.9094558,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.932138,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.956216,0.0,0.0,0.013,0.17,-318,-318,-318
1780193464.978576,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.001531,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.01371,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.039213,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.0616162,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.08464,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.0967062,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.121384,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.14366,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.1663659,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.190565,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.2012239,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.225395,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.2482822,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.2724102,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.294673,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.3175502,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.329553,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.354105,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.376398,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.399155,0.0,0.0,0.013,0.17,-318,-318,-318
